org,num_language,num_speech,num_vision,num_multimodal,num_embodied,downloads_language,downloads_speech,downloads_vision,downloads_multimodal,downloads_embodied,dataset_usage,num_pretraining,num_finetuning,num_preference,downloads_pretraining,downloads_finetuning,downloads_preference,operators,score,rank,delta rank
OpenBMB,0.03225806451612903,0.0,0.0,0.1111111111111111,0.0,0.02570658421532485,0.0,0.0,0.16113342005542672,0.0,0.05684853109500191,0.022900763358778626,0.006578947368421052,0.15384615384615385,0.014797019125540675,0.000976345505107297,0.5168807887660591,0.0,0.061279873831280786,11,0
01-AI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,-2
Ai2,0.8655913978494624,0.0,0.05172413793103448,0.3333333333333333,0.0,1.0,0.0,1.0,0.4202816582772468,0.0,1.0,0.45038167938931295,0.5328947368421053,1.0,1.0,0.24310329735444036,1.0,0.0,0.4942950133876075,1,0
OpenAI,0.016129032258064516,0.0,0.0,0.0,0.0,0.004999603599318191,0.0,0.0,0.0,0.0,0.1163677985501717,0.0,0.006578947368421052,0.05128205128205128,0.0,0.0006800751449368068,0.21855392889154468,0.0,0.023032857616361566,15,-1
Nvidia,0.10215053763440861,0.0,0.017241379310344827,0.027777777777777776,1.0,0.05286333425826826,0.0,0.006950019555775129,0.001046320909450823,1.0,0.11961083555894697,0.061068702290076333,0.09868421052631579,0.1282051282051282,0.048846735108656,0.17846249149906068,0.6537944427845832,0.0,0.19426121752326628,7,2
Microsoft,0.12365591397849462,0.0,0.008620689655172414,0.05555555555555555,0.125,0.04516325101412508,0.0,0.0032910311039749686,0.016741134551213167,0.003712453594330071,0.0,0.030534351145038167,0.11842105263157894,0.1282051282051282,0.0009964041899004638,0.18796334327634617,0.03884075291305647,0.0,0.049261170100773015,13,8
Apple,0.005376344086021506,0.0,0.0,0.1111111111111111,0.0,0.0015162326079200855,0.0,0.0,0.8532040042983994,0.0,0.0017169019458222053,0.030534351145038167,0.006578947368421052,0.0,0.03144614101829173,0.00618127705992068,0.0,0.0,0.05820362836894144,12,-2
HuggingFace,0.03225806451612903,0.0,0.0,0.0,0.0,0.9696769995111059,0.0,0.0,0.0,0.0,0.12953071346814193,0.03816793893129771,0.006578947368421052,0.0,0.6116368752931367,0.0017102879882569203,0.0,0.0,0.09941999039313829,10,-2
Princeton NLP,0.06451612903225806,0.0,0.0,0.027777777777777776,0.0,0.014037539144567329,0.0,0.0,0.022849386346926077,0.0,0.02670736360167875,0.022900763358778626,0.05263157894736842,0.05128205128205128,0.0017145239460107354,0.04720798852625696,0.04862563489692262,0.0,0.021125040936699813,17,-4
UKP Lab,0.5483870967741935,0.0,0.0,0.0,0.0,0.1559935783089547,0.0,0.0,0.0,0.0,0.09423884013735216,0.15267175572519084,0.4144736842105263,0.0,0.03311688988482985,0.391076875425047,0.0,0.0,0.09944215113700523,9,12
